Port Logger Log: Unix time: 1305562198.6
Ports in use: /dev/ttyUSB0 /dev/ttyUSB2
Format : <Timestamp (Unix time)> : <port file name> : <packet> 
Comments: Modbus RTU trace of the pipeline lab in 'Off' mode taken using a tap cable, so the timestamps should be highly reliable. USB0 is the master unit, USB2 is the slave. They were connected at 9600 Baud 8n1. This trace was taken directly and is not a translation from ModbusASCII.
1305562321.438758 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.aa.00.00.00.00.00.00.00.00.41.20.eb.67.b7.f7
1305562321.747350 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562321.786771 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562321.955561 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562322.006496 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.de.00.00.00.00.00.00.00.00.41.2a.7b.96.8b.c5
1305562322.239566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562322.270538 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562322.452831 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562322.510777 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.82.00.00.00.00.00.00.00.00.41.1c.23.4f.79.df
1305562322.849793 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562322.886779 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562323.087565 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562323.130755 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.20.00.00.00.00.00.00.00.00.41.07.8a.4d.48.78
1305562323.363558 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562323.394748 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562323.648594 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562323.686767 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.5d.00.00.00.00.00.00.00.00.41.12.c2.35.c3.e3
1305562323.919571 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562323.970644 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562324.139555 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562324.178766 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.70.00.00.00.00.00.00.00.00.41.18.a4.c8.5c.3f
1305562324.415393 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562324.442770 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562324.707132 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562324.762766 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0e.fe.00.00.00.00.00.00.00.00.41.03.7e.87.df.22
1305562324.976544 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562325.009361 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562325.212389 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562325.253128 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0e.ec.00.00.00.00.00.00.00.00.40.fb.f4.3b.39.fe
1305562325.491548 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562325.518768 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562325.823426 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562325.862784 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.2b.00.00.00.00.00.00.00.00.41.09.90.2f.b9.b9
1305562326.102828 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562326.142777 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562326.323314 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562326.390778 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.5f.00.00.00.00.00.00.00.00.41.13.4f.72.b0.03
1305562326.599348 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562326.650325 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562326.935188 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562326.982776 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.96.00.00.00.00.00.00.00.00.41.1d.3d.cb.28.1a
1305562327.227201 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562327.286777 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562327.446945 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562327.482752 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.c3.00.00.00.00.00.00.00.00.41.25.84.6a.d7.aa
1305562327.843578 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562327.898745 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562328.112561 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562328.150770 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.ec.00.00.00.00.00.00.00.00.41.2f.72.c2.e3.0b
1305562328.391319 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562328.414780 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562328.607982 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562328.642768 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.74.00.00.00.00.00.00.00.00.41.19.90.2f.55.f1
1305562328.951564 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562328.978772 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562329.186830 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562329.222758 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.36.00.00.00.00.00.00.00.00.41.0b.66.fd.f2.59
1305562329.462839 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562329.490761 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562329.799083 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562329.866780 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.78.00.00.00.00.00.00.00.00.41.17.e8.75.be.17
1305562330.075577 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562330.126671 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562330.295278 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562330.334755 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.a6.00.00.00.00.00.00.00.00.41.20.00.00.a9.21
1305562330.571565 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562330.592283 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562330.906754 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562330.946780 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.dc.00.00.00.00.00.00.00.00.41.29.90.2f.f3.c5
1305562331.201324 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562331.242259 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562331.419008 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562331.486782 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.86.00.00.00.00.00.00.00.00.41.1c.df.a2.f6.16
1305562331.699570 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562331.746763 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562332.031411 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562332.070783 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.1f.00.00.00.00.00.00.00.00.41.08.d3.dd.17.b8
1305562332.310797 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562332.334821 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562332.527393 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562332.568088 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.57.00.00.00.00.00.00.00.00.41.11.a7.b9.01.1c
1305562332.923535 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562332.970777 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562333.159566 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562333.210520 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.94.00.00.00.00.00.00.00.00.41.1c.df.a2.f6.16
1305562333.439094 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562333.469881 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562333.727302 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562333.758759 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.c5.00.00.00.00.00.00.00.00.41.25.e2.93.35.8e
1305562333.994940 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562334.038761 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562334.214969 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562334.282778 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.b6.00.00.00.00.00.00.00.00.41.25.b3.7f.8a.b2
1305562334.491564 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562334.538784 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562334.782278 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562334.826766 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.43.00.00.00.00.00.00.00.00.41.10.2f.15.3f.67
1305562335.055464 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562335.074792 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562335.287681 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562335.326773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.36.00.00.00.00.00.00.00.00.41.0b.66.fd.f2.59
1305562335.566927 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562335.594820 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562335.899354 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562335.938770 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.77.00.00.00.00.00.00.00.00.41.17.2c.23.78.e6
1305562336.179565 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562336.198807 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562336.399420 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562336.442752 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.37.00.00.00.00.00.00.00.00.41.0e.29.32.ad.6f
1305562336.675352 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562336.706729 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562337.011571 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562337.066768 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0e.d8.00.00.00.00.00.00.00.00.40.f7.2c.23.ec.83
1305562337.301552 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562337.330755 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562337.523186 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562337.578770 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.11.00.00.00.00.00.00.00.00.41.04.c8.18.0b.96
1305562337.871559 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562337.910785 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562338.083355 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562338.118771 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.47.00.00.00.00.00.00.00.00.41.0e.b6.70.c2.4c
1305562338.359113 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562338.386789 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562338.578979 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562338.618778 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.76.00.00.00.00.00.00.00.00.41.17.8a.4d.80.2b
1305562338.971567 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562339.012519 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562339.207380 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562339.250760 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.b1.00.00.00.00.00.00.00.00.41.22.05.e2.be.2f
1305562339.486912 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562339.514808 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562339.775561 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562339.810763 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.e4.00.01.00.00.00.00.00.00.41.2b.96.11.8a.31
1305562340.044098 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562340.090769 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562340.263548 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562340.298774 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.cc.00.00.00.00.00.00.00.00.41.29.ee.58.95.01
1305562340.543029 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562340.590752 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562340.831339 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562340.902419 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.49.00.00.00.00.00.00.00.00.41.11.1a.7b.e0.11
1305562341.103561 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562341.122807 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562341.335390 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562341.378768 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.49.00.00.00.00.00.00.00.00.41.0e.e5.85.28.75
1305562341.612214 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562341.642762 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562341.947406 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562342.006761 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.88.00.00.00.00.00.00.00.00.41.1a.7b.96.42.5c
1305562342.227566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562342.268525 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562342.443308 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562342.506765 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.b7.00.00.00.00.00.00.00.00.41.23.4f.73.10.e5
1305562342.720502 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562342.770787 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562343.055410 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562343.090766 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.ea.00.00.00.00.00.00.00.00.41.2d.3d.cb.bf.3b
1305562343.355537 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562343.386764 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562343.569428 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562343.626769 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.6d.00.00.00.00.00.00.00.00.41.17.e8.75.b5.50
1305562343.919571 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562343.958778 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562344.183234 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562344.246760 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.28.00.00.00.00.00.00.00.00.41.08.a4.c8.bb.30
1305562344.459871 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562344.514768 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562344.683525 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562344.714228 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.5b.00.00.00.00.00.00.00.00.41.12.34.f7.0c.14
1305562345.075566 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562345.096309 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562345.309585 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562345.374751 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0f.44.00.00.00.00.00.00.00.00.41.10.8d.3d.4d.5e
1305562345.587564 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562345.638636 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562345.922939 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562345.962781 : /dev/ttyUSB2 : 04.03.12.10.30.0e.30.0e.e3.00.00.00.00.00.00.00.00.40.fe.29.33.5c.b4
1305562346.196822 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562346.218778 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562346.419367 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562346.462756 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0e.ff.00.00.00.00.00.00.00.00.41.01.1a.7b.6f.30
1305562346.695564 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562346.726409 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562347.031567 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562347.090780 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.3d.00.00.00.00.00.00.00.00.41.0c.b0.8e.46.96
1305562347.323123 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562347.350752 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562347.543138 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562347.598765 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.6d.00.00.00.00.00.00.00.00.41.15.84.6a.41.8a
1305562347.819362 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562347.858784 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562348.103354 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562348.142773 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.a0.00.00.00.00.00.00.00.00.41.1f.43.ad.60.66
1305562348.379367 : /dev/ttyUSB0 : 04.10.0b.e9.00.12.24.00.01.00.02.00.00.00.00.00.00.00.00.41.20.00.00.73.00.00.00.3e.4c.cc.cd.00.00.00.00.3f.00.00.00.3f.80.00.00.40.7f
1305562348.402799 : /dev/ttyUSB2 : 04.10.0b.e9.00.12.93.81
1305562348.599562 : /dev/ttyUSB0 : 04.03.0b.b7.00.09.37.9b
1305562348.642753 : /dev/ttyUSB2 : 04.03.12.10.10.0e.10.0f.cf.00.00.00.00.00.00.00.00.41.27.b9.61.36.f1
